# timestamp=sample time  cpu%=% of one core (may exceed 100)  rss_MiB=resident RAM (whole process)
timestamp                cpu%      rss_MiB
11:08:47                  5.5           44
11:08:52                 99.1          216
11:08:57                 59.4          216
11:09:02                 44.5          217
11:09:07                 36.0          231
11:09:12                 30.9          248
11:09:17                 27.1          248
11:09:22                 24.5          248
11:09:27                 22.4          248
11:09:32                 21.1          212
11:09:37                 19.7          212
11:09:42                 18.6          212
11:09:47                 17.9          212
11:09:52                 17.1          212
11:09:57                 16.5          212
11:10:02                 15.9          212
11:10:07                 15.5          212
11:10:12                 15.1          212
11:10:17                 14.7          212
11:10:22                 14.4          214
11:10:27                 14.1          214
11:10:32                 13.4          214
11:10:37                 12.9          214
11:10:42                 12.3          214
