# timestamp=sample time  cpu%=% of one core (may exceed 100)  rss_MiB=resident RAM (whole process)
timestamp                cpu%      rss_MiB
11:31:50                 36.2           68
11:31:55                  263          473
11:32:00                  430         1341
11:32:05                  398         1478
11:32:11                  384         1518
11:32:16                  371         1524
11:32:21                  362         1544
11:32:26                  355         1544
11:32:31                  349         1547
11:32:36                  343         1565
11:32:41                  339         1575
11:32:46                  335         1577
11:32:51                  333         1579
11:32:56                  331         1587
11:33:01                  328         1593
11:33:06                  326         1595
11:33:11                  325         1612
11:33:16                  323         1612
11:33:21                  322         1612
11:33:26                  321         1612
11:33:31                  320         1612
11:33:36                  317         1618
11:33:41                  317         1626
11:33:46                  316         1626
11:33:51                  315         1626
11:33:56                  314         1636
11:34:01                  312         1636
11:34:06                  311         1636
11:34:11                  310         1640
11:34:16                  309         1643
11:34:21                  308         1643
11:34:26                  307         1649
11:34:31                  306         1653
11:34:36                  306         1665
11:34:41                  305         1665
11:34:46                  305         1665
11:34:51                  304         1665
11:34:56                  303         1675
11:35:01                  303         1687
11:35:06                  302         1687
11:35:11                  301         1691
11:35:16                  301         1691
11:35:21                  301         1692
11:35:26                  313         1703
11:35:31                  334         1703
11:35:36                  353         1734
11:35:41                  372         1756
11:35:46                  390         1782
11:35:51                  407         1801
11:35:56                  424         1819
11:36:01                  440         1838
11:36:06                  455         1862
11:36:12                  470         1903
11:36:17                  484         1915
11:36:22                  497         1941
11:36:27                  510         1946
11:36:32                  523         1986
11:36:37                  535         2001
11:36:42                  547         2013
11:36:47                  558         2037
11:36:52                  569         2062
11:36:57                  580         2082
11:37:02                  591         2107
11:37:07                  603         2117
11:37:12                  613         2152
11:37:17                  623         2170
11:37:22                  633         2176
11:37:27                  642         2186
11:37:32                  651         2204
11:37:37                  659         2221
11:37:42                  668         2231
11:37:47                  676         2247
11:37:52                  683         2260
11:37:57                  691         2268
11:38:02                  699         2327
11:38:07                  705         2327
11:38:12                  712         2327
11:38:17                  719         2327
11:38:22                  725         2334
11:38:27                  732         2342
11:38:32                  738         2342
11:38:37                  745         2360
11:38:42                  750         2360
11:38:47                  756         2391
11:38:52                  762         2399
11:38:57                  767         2399
11:39:02                  773         2412
11:39:07                  778         2420
