# timestamp=sample time  cpu%=% of one core (may exceed 100)  rss_MiB=resident RAM (whole process)
timestamp                cpu%      rss_MiB
11:53:52                 45.7           68
11:53:57                  217          309
11:54:02                  352         1071
11:54:07                  426         1979
11:54:12                  399         2184
11:54:17                  387         2214
11:54:22                  373         2225
11:54:27                  366         2255
11:54:32                  357         2263
11:54:37                  349         2265
11:54:42                  344         2265
11:54:47                  339         2275
11:54:52                  334         2277
11:54:57                  331         2288
11:55:02                  327         2300
11:55:07                  327         2302
11:55:12                  324         2302
11:55:17                  322         2306
11:55:22                  320         2306
11:55:27                  318         2306
11:55:32                  316         2312
11:55:37                  315         2324
11:55:42                  314         2336
11:55:47                  312         2338
11:55:52                  311         2342
11:55:57                  310         2342
11:56:02                  309         2348
11:56:07                  308         2348
11:56:12                  307         2348
11:56:17                  307         2348
11:56:22                  306         2348
11:56:27                  305         2361
11:56:32                  305         2361
11:56:37                  304         2369
11:56:42                  303         2369
11:56:48                  303         2369
11:56:53                  302         2369
11:56:58                  302         2369
11:57:03                  300         2375
11:57:08                  300         2375
11:57:13                  300         2375
11:57:18                  299         2375
11:57:23                  299         2377
11:57:28                  298         2387
11:57:33                  298         2387
11:57:38                  298         2389
11:57:43                  297         2389
11:57:48                  297         2390
11:57:53                  296         2390
11:57:58                  296         2390
11:58:03                  295         2404
11:58:08                  295         2408
11:58:13                  295         2410
11:58:18                  295         2410
11:58:23                  295         2412
11:58:28                  294         2412
11:58:33                  293         2412
11:58:38                  293         2430
11:58:43                  293         2432
11:58:48                  293         2432
11:58:53                  292         2438
11:58:58                  292         2438
11:59:03                  292         2442
11:59:08                  294         2484
11:59:13                  296         2857
11:59:18                  296         3189
11:59:23                  296         3254
11:59:28                  295         3282
11:59:33                  295         3289
11:59:38                  295         3313
11:59:43                  294         3319
11:59:48                  294         3325
11:59:53                  293         3339
11:59:58                  293         3357
12:00:03                  293         3359
12:00:08                  292         3359
12:00:13                  292         3363
12:00:18                  292         3367
12:00:23                  291         3373
12:00:28                  291         3373
12:00:33                  290         3374
12:00:38                  291         3374
12:00:43                  290         3382
12:00:49                  290         3384
12:00:54                  290         3384
12:00:59                  290         3390
12:01:04                  290         3394
12:01:09                  290         3402
12:01:14                  289         3402
12:01:19                  289         3408
12:01:24                  290         3408
12:01:29                  289         3408
12:01:34                  289         3416
12:01:39                  289         3420
12:01:44                  289         3420
12:01:49                  289         3420
12:01:54                  289         3436
12:01:59                  288         3436
12:02:04                  289         3438
12:02:09                  289         3440
12:02:14                  288         3440
12:02:19                  288         3440
12:02:24                  288         3452
12:02:29                  288         3452
12:02:34                  288         3466
12:02:39                  288         3466
12:02:44                  288         3466
12:02:49                  288         3466
12:02:54                  288         3471
12:02:59                  288         3471
12:03:04                  288         3471
12:03:09                  287         3471
12:03:14                  287         3471
12:03:19                  288         3473
12:03:24                  288         3473
12:03:29                  287         3473
12:03:34                  287         3473
12:03:39                  287         3473
12:03:44                  287         3493
12:03:49                  287         3495
12:03:54                  287         3497
12:03:59                  287         3497
12:04:04                  287         3497
12:04:09                  292         3124
12:04:14                  301         2766
12:04:19                  310         2752
12:04:24                  319         2750
12:04:29                  327         2711
12:04:34                  335         2712
12:04:40                  342         2712
12:04:45                  350         2712
12:04:50                  357         2714
12:04:55                  365         2714
12:05:00                  372         2714
12:05:05                  379         2714
12:05:10                  386         2714
12:05:15                  393         2715
12:05:20                  399         2716
12:05:25                  406         2718
12:05:30                  412         2727
12:05:35                  419         2735
12:05:40                  425         2745
12:05:45                  431         2750
12:05:50                  438         2750
12:05:55                  444         2750
12:06:00                  449         2753
12:06:05                  455         2759
12:06:10                  461         2763
12:06:15                  467         2779
12:06:20                  472         2782
12:06:25                  478         2792
12:06:30                  483         2794
12:06:35                  488         2795
12:06:40                  494         2799
12:06:45                  499         2801
12:06:50                  504         2803
12:06:55                  509         2823
12:07:00                  514         2841
12:07:05                  519         2844
12:07:10                  523         2846
12:07:15                  528         2848
12:07:20                  533         2878
12:07:25                  537         2880
12:07:30                  542         2880
12:07:35                  547         2884
12:07:40                  551         2886
12:07:45                  555         2899
12:07:50                  559         2900
12:07:55                  564         2906
12:08:00                  568         2919
12:08:06                  572         2923
12:08:11                  576         2923
12:08:16                  580         2931
12:08:21                  584         2931
12:08:26                  588         2931
12:08:31                  592         2933
12:08:36                  596         2949
12:08:41                  599         2950
12:08:46                  603         2950
12:08:51                  607         2977
12:08:56                  611         2977
