# timestamp=sample time  cpu%=% of one core (may exceed 100)  rss_MiB=resident RAM
timestamp                cpu%      rss_MiB
11:59:11                 18.2           56
11:59:16                  126          113
11:59:21                  153          151
11:59:26                  163          184
11:59:31                  169          218
11:59:36                  173          250
11:59:41                  176          295
11:59:46                  180          328
11:59:51                  183          359
11:59:56                  185          403
12:00:01                  187          444
12:00:06                  188          484
12:00:11                  189          521
12:00:16                  183          569
12:00:21                  178          601
12:00:27                  172          636
12:00:32                  168          671
12:00:37                  164          685
12:00:42                  161          694
12:00:47                  157          702
12:00:52                  155          712
12:00:57                  152          720
12:01:02                  150          729
12:01:07                  148          738
12:01:12                  146          751
12:01:17                  144          760
12:01:22                  142          770
12:01:27                  140          779
12:01:32                  139          788
12:01:37                  137          796
12:01:42                  136          806
12:01:47                  135          817
12:01:52                  134          825
12:01:57                  133          836
12:02:03                  132          844
12:02:08                  131          853
12:02:13                  130          862
12:02:18                  129          872
12:02:23                  128          889
12:02:28                  127          899
12:02:33                  127          908
12:02:38                  126          916
12:02:43                  125          925
12:02:48                  125          934
12:02:53                  124          942
12:02:58                  123          953
12:03:03                  123          961
12:03:08                  122          970
12:03:13                  122         1023
12:03:18                  122         1055
12:03:23                  122         1090
12:03:29                  122         1122
12:03:34                  122         1153
12:03:39                  122         1179
12:03:44                  122         1209
12:03:49                  122         1233
12:03:54                  122         1259
12:03:59                  121         1289
12:04:04                  121         1311
12:04:09                  121         1333
12:04:14                  121         1354
12:04:20                  120         1379
12:04:25                  120         1401
12:04:30                  120         1425
12:04:35                  120         1444
12:04:40                  119         1456
12:04:45                  119         1477
12:04:50                  118         1490
12:04:55                  117         1522
12:05:00                  117         1538
12:05:05                  117         1625
12:05:10                  117         1602
12:05:15                  117         1633
12:05:20                  116         1637
12:05:25                  116         1643
12:05:31                  116         1641
12:05:36                  115         1653
12:05:41                  115         1695
12:05:46                  115         1719
12:05:51                  114         1731
12:05:56                  114         1745
12:06:01                  114         1845
12:06:06                  114         1858
12:06:11                  114         1866
12:06:16                  114         1872
12:06:21                  114         1877
12:06:26                  114         1882
12:06:32                  114         2003
12:06:37                  114         2071
12:06:42                  113         2028
12:06:47                  113         2031
12:06:52                  113         2034
12:06:57                  112         2038
12:07:02                  112         2048
12:07:07                  112         2059
12:07:12                  111         2070
12:07:17                  111         2078
12:07:22                  111         2091
12:07:27                  110         2106
12:07:33                  110         2120
12:07:38                  110         2132
12:07:43                  110         2147
12:07:48                  110         2159
12:07:53                  109         2171
12:07:58                  109         2183
12:08:03                  109         2196
12:08:08                  109         2226
12:08:13                  109         2245
12:08:18                  108         2261
12:08:23                  108         2306
12:08:28                  108         2338
12:08:33                  108         2364
12:08:39                  108         2400
12:08:44                  108         2422
12:08:49                  108         2437
12:08:54                  108         2454
12:08:59                  107         2466
12:09:04                  107         2478
12:09:09                  107         2505
12:09:14                  107         2527
12:09:19                  107         2533
12:09:24                  107         2536
12:09:29                  106         2544
12:09:34                  106         2546
12:09:39                  106         2551
12:09:45                  106         2562
12:09:50                  106         2599
12:09:55                  106         2635
12:10:00                  106         2642
12:10:05                  105         2646
12:10:10                  105         2648
12:10:15                  105         2650
12:10:20                  105         2651
12:10:25                  105         2651
12:10:30                  105         2651
12:10:35                  105         2662
12:10:40                  105         2667
12:10:46                  105         2667
12:10:51                  104         2667
12:10:56                  104         2667
12:11:01                  104         2667
12:11:06                  104         2669
12:11:11                  104         2673
12:11:16                  104         2680
12:11:21                  104         2684
12:11:26                  103         2690
12:11:31                  103         2695
12:11:36                  103         2701
12:11:41                  103         2706
12:11:47                  103         2713
12:11:52                  102         2731
12:11:57                  102         2737
12:12:02                  102         2742
12:12:07                  102         2747
12:12:12                  102         2883
12:12:17                  102         2853
12:12:22                  102         2871
12:12:27                  102         2898
12:12:32                  102         2921
12:12:37                  102         2945
