# timestamp=sample time  cpu%=% of one core (may exceed 100)  rss_MiB=resident RAM (whole process)
timestamp                cpu%      rss_MiB
01:23:25                  1.8           34
01:23:30                  0.0           37
01:23:35                323.4          546
01:23:40                262.4         1035
01:23:45                251.9         1495
01:23:51                328.2         1968
01:23:56                  5.8         2632
01:24:01                  4.9         2644
01:24:06                  5.2         2641
01:24:11                  4.1         2643
01:24:16                  4.3         2645
01:24:21                  3.9         2638
01:24:26                  3.2         2640
01:24:31                  3.9         2642
01:24:36                  4.4         2650
01:24:41                  4.0         2655
01:24:46                  4.1         2661
01:24:51                  3.9         2664
01:24:56                  3.6         2667
01:25:01                  4.1         2667
01:25:06                  3.1         2667
01:25:11                  3.0         2668
01:25:16                  3.3         2669
01:25:21                  3.7         2669
01:25:26                  3.6         2669
01:25:31                  3.2         2671
01:25:37                  2.5         2676
01:25:42                  3.2         2682
01:25:47                  3.0         2686
01:25:52                  3.4         2695
01:25:57                  3.4         2702
01:26:02                  3.5         2702
01:26:07                  3.0         2702
01:26:12                  3.7         2702
01:26:17                  4.2         2702
01:26:22                  4.3         2702
01:26:27                  5.6         2703
01:26:32                  7.4         2703
01:26:37                  9.1         2703
01:26:42                  2.3         2701
01:26:47                  2.5         2701
01:26:52                  2.4         2701
01:26:57                  2.6         2701
01:27:02                  2.7         2701
01:27:07                  2.2         2701
01:27:12                  2.5         2701
01:27:17                  2.3         2701
01:27:22                  2.1         2701
01:27:27                  2.3         2701
01:27:32                  3.0         2700
01:27:37                  2.9         2700
01:27:43                  2.0         2700
01:27:48                  1.6         2700
01:27:53                  2.0         2700
01:27:58                  3.5         2701
01:28:03                  2.7         2701
01:28:08                  2.6         2701
01:28:13                  2.7         2701
01:28:18                  2.9         2701
01:28:23                  3.0         2701
01:28:28                  5.1         2701
01:28:33                  2.0         2701
01:28:38                  4.1         2701
01:28:43                 77.7         2701
01:28:48                  2.6         2701
01:28:53                  2.3         2701
01:28:58                  2.1         2701
01:29:03                  2.1         2701
01:29:08                  2.4         2700
01:29:13                  2.3         2686
01:29:18                  2.5         2686
01:29:23                  1.7         2493
01:29:28                  2.1         2067
01:29:33                  2.3         2069
01:29:38                  1.9         1951
01:29:43                  2.1         1955
01:29:49                  1.3         1959
01:29:54                  1.9         1961
01:29:59                  1.8         2150
01:30:04                  1.8         2154
