# timestamp=sample time  cpu%=% of one core (may exceed 100)  rss_MiB=resident RAM
timestamp                cpu%      rss_MiB
12:37:07                  4.8          238
12:37:12                  0.2          246
12:37:17                450.8          614
12:37:23                359.9         1325
12:37:30                508.3         1958
12:37:36                495.4         2634
12:37:42                420.1         3283
12:37:48                362.2         4080
12:37:55                276.8         4689
12:38:03                339.2         5303
12:38:10                525.5         6177
12:38:18                340.3         6490
12:38:26                229.4         5598
12:38:34                311.4         6229
12:38:40                226.7         4559
12:38:48                241.3         4284
12:38:57                494.9         6114
12:39:05                228.1         4164
12:39:13                193.2         4339
12:39:24                241.3         5663
12:39:33                265.0         4498
12:39:45                531.5         6133
12:39:55                259.1         5060
12:40:08                257.4         5193
12:40:15                239.1         5324
12:40:23                216.3         5728
12:40:30                296.8         5081
12:40:40                247.0         5477
12:40:48                229.1         4931
12:40:55                251.8         5796
12:41:06                195.4         4434
12:41:16                213.0         5415
12:41:26                183.7         3529
12:41:35                389.3         6096
12:41:46                295.2         4516
12:41:57                196.6         4129
12:42:07                312.8         3809
12:42:19                298.0         4567
12:42:31                180.5         4369
12:42:43                393.8         5429
12:42:55                224.0         4497
12:43:03                302.7         5126
12:43:14                238.4         3594
12:43:23                387.6         6285
12:43:32                290.7         4837
12:43:42                363.1         5559
12:43:53                275.0         4034
12:44:04                298.2         5631
12:44:15                246.7         3029
12:44:25                176.5         3853
12:44:34                297.7         4673
12:44:44                288.4         5779
12:44:59                160.0         2586
12:45:14                353.2         4806
12:45:26                144.4         4095
12:45:39                208.1         4452
12:45:52                301.5         4407
12:46:05                341.4         5136
12:46:17                197.4         3000
12:46:28                267.4         4463
12:46:41                197.0         3683
12:46:52                362.6         5273
12:47:04                125.8         4226
12:47:14                159.6         3000
12:47:28                165.3         3434
12:47:41                155.1         5143
12:47:52                255.1         3961
12:48:04                214.1         6025
12:48:17                166.1         3508
12:48:27                265.7         4704
12:48:39                218.8         5279
12:48:50                182.4         4022
12:49:02                315.2         5900
