# timestamp=sample time  cpu%=% of one core (may exceed 100)  rss_MiB=resident RAM
timestamp                cpu%      rss_MiB
11:37:08                 74.7          260
11:37:13                  742          902
11:37:18                  946         1442
11:37:23                 1040         2037
11:37:28                 1101         2688
11:37:33                 1141         3222
11:37:38                 1170         3745
11:37:43                 1189         4594
11:37:48                 1202         5029
11:37:53                 1175         5548
11:37:58                 1137         5582
11:38:03                 1104         5834
11:38:08                 1073         5919
11:38:13                 1048         5919
11:38:19                 1016         5921
11:38:24                  998         5936
11:38:29                  982         5939
11:38:34                  965         5939
11:38:39                  945         5939
11:38:44                  933         6061
11:38:49                  924         6081
11:38:54                  914         6165
11:38:59                  906         6192
11:39:04                  897         6269
11:39:09                  885         6269
11:39:14                  876         6271
11:39:19                  869         6271
11:39:24                  862         6271
11:39:29                  852         6271
11:39:35                  846         6271
11:39:40                  841         6273
11:39:45                  838         6273
11:39:50                  831         6273
11:39:55                  827         6273
11:40:00                  824         6310
11:40:05                  818         6310
11:40:10                  816         6310
11:40:15                  813         6313
11:40:20                  809         6313
11:40:25                  806         6435
11:40:30                  803         6437
11:40:35                  799         6437
11:40:40                  794         6437
11:40:45                  793         6544
11:40:50                  789         6545
11:40:56                  787         6547
11:41:01                  783         6549
11:41:06                  781         6549
11:41:11                  777         6549
11:41:16                  773         6549
11:41:21                  770         6549
11:41:26                  769         6549
11:41:31                  765         6739
11:41:36                  764         6808
11:41:41                  762         6808
11:41:46                  759         6808
11:41:51                  758         6810
11:41:56                  756         6928
11:42:01                  753         6932
11:42:06                  751         6932
11:42:11                  749         6965
11:42:16                  749         7060
11:42:22                  747         7064
11:42:27                  742         7064
11:42:32                  735         7065
11:42:37                  732         7295
11:42:42                  726         7396
11:42:47                  719         7396
11:42:52                  712         7472
11:42:57                  707         7674
11:43:02                  702         7675
11:43:07                  698         7676
11:43:12                  692         7678
11:43:17                  687         7817
11:43:22                  682         7819
11:43:27                  677         7819
11:43:33                  674         7788
11:43:38                  671         7788
11:43:43                  666         7788
11:43:48                  663         7789
11:43:53                  659         7789
11:43:58                  656         7772
11:44:03                  653         7772
11:44:08                  652         7947
11:44:13                  649         7947
11:44:18                  647         7948
11:44:23                  646         7949
11:44:28                  644         7949
11:44:33                  642         8040
11:44:38                  640         8040
11:44:43                  639         8040
11:44:48                  636         8040
11:44:53                  634         8040
11:44:58                  632         8040
11:45:04                  631         8040
11:45:09                  629         8040
11:45:14                  626         8040
11:45:19                  625         8040
11:45:24                  623         8040
11:45:29                  622         8040
11:45:34                  620         8040
11:45:39                  619         8083
11:45:44                  618         8083
11:45:49                  615         8083
11:45:54                  614         8083
11:45:59                  613         8083
11:46:04                  611         8083
11:46:09                  610         8083
11:46:14                  607         8083
11:46:19                  606         8084
11:46:24                  605         8084
11:46:30                  604         8084
11:46:35                  601         8084
11:46:40                  601         8084
11:46:45                  599         8084
11:46:50                  598         8084
11:46:55                  597         8086
11:47:00                  596         8120
11:47:05                  595         8145
11:47:10                  593         8146
11:47:15                  591         8146
11:47:20                  589         8147
11:47:25                  587         8147
11:47:30                  587         8147
11:47:35                  588         8147
11:47:40                  588         8053
11:47:45                  588         8053
11:47:50                  588         8053
11:47:56                  587         8053
11:48:01                  587         8053
11:48:06                  588         8053
11:48:11                  589         7921
11:48:16                  590         7921
11:48:21                  591         7921
11:48:26                  592         7909
11:48:31                  592         7909
11:48:36                  593         7909
11:48:41                  596         7910
11:48:46                  599         7911
11:48:51                  601         7911
11:48:57                  601         7885
11:49:02                  601         7885
11:49:07                  602         7885
11:49:12                  602         7885
11:49:17                  602         7885
11:49:22                  605         7943
11:49:27                  607         7985
11:49:32                  609         8267
11:49:37                  611         8267
11:49:42                  613         8267
11:49:47                  615         8267
11:49:53                  616         8268
11:49:58                  618         8271
11:50:03                  621         8272
11:50:08                  623         8296
11:50:13                  625         8298
11:50:18                  627         8365
11:50:23                  628         8518
11:50:28                  630         8688
11:50:34                  630         8688
11:50:39                  632         8688
11:50:44                  631         8688
11:50:49                  631         8688
11:50:54                  631         8688
11:50:59                  632         8688
11:51:04                  634         8887
11:51:09                  636         8887
11:51:14                  638         8887
11:51:19                  640         8951
11:51:24                  642         9273
11:51:29                  643         9357
11:51:34                  645         9358
11:51:39                  646         9358
11:51:45                  648         9271
11:51:50                  649         9271
11:51:55                  651         9273
11:52:00                  652         9273
11:52:05                  654         9273
11:52:10                  654         9273
11:52:15                  654         9273
11:52:20                  653         9273
11:52:25                  653         9274
11:52:30                  652         9274
11:52:35                  654         9274
11:52:40                  655         9276
11:52:45                  655         9277
11:52:51                  655         9277
11:52:56                  655         9277
11:53:01                  656         9277
11:53:06                  657         9277
11:53:11                  658         9278
11:53:16                  659         9278
11:53:21                  661         9282
11:53:26                  662         9350
11:53:31                  663         9447
11:53:36                  664         9449
11:53:41                  666         9453
11:53:47                  667         9454
11:53:52                  669         9454
11:53:57                  671         9460
11:54:02                  673         9493
11:54:07                  674         9493
11:54:12                  675         9493
11:54:17                  676         9499
11:54:22                  677         9499
11:54:27                  676         9499
