# timestamp=sample time  cpu%=% of one core (may exceed 100)  rss_MiB=resident RAM
timestamp                cpu%      rss_MiB
12:37:07                  0.0           50
12:37:12                  0.0           50
12:37:17                 51.7          140
12:37:23                 42.8          284
12:37:30                 97.8          419
12:37:36                104.0          565
12:37:42                213.8         1200
12:37:48                318.5         1417
12:37:55                186.0         1667
12:38:03                223.0         1970
12:38:10                272.1         2218
12:38:18                306.8         2378
12:38:26                285.8         2432
12:38:34                471.7         2457
12:38:40                280.4         2299
12:38:48                212.2         2350
12:38:57                217.8         2342
12:39:05                312.7         2252
12:39:13                236.1         2374
12:39:24                232.2         2296
12:39:33                311.0         2384
12:39:45                294.7         2327
12:39:55                359.4         2242
12:40:08                256.4         2345
12:40:15                236.7         2260
12:40:23                312.1         2292
12:40:30                241.5         2108
12:40:40                276.8         2331
12:40:48                232.7         2353
12:40:55                203.0         2245
12:41:06                123.2         2279
12:41:16                154.0         2222
12:41:26                211.3         2335
12:41:35                194.2         2096
12:41:46                136.9         2268
12:41:57                109.7         1621
12:42:07                125.2         2044
12:42:19                127.6         2247
12:42:31                130.5         2097
12:42:43                294.9         2252
12:42:55                154.8         2338
12:43:03                 87.0         1630
12:43:14                243.5         2247
12:43:23                 94.7         1844
12:43:32                273.1         2230
12:43:42                115.5         1722
12:43:53                121.1         1627
12:44:04                121.0         2189
12:44:15                259.9         2220
12:44:25                129.9         2085
12:44:34                221.6         2215
12:44:44                225.1         2271
12:44:59                 97.1         1721
12:45:14                111.3         1932
12:45:26                160.5         2020
12:45:39                110.8         2016
12:45:52                159.0         2182
12:46:05                131.3         2124
12:46:17                162.9         1942
12:46:28                177.6         2183
12:46:41                109.5         1918
12:46:52                139.0         1994
12:47:04                218.2         2232
12:47:14                136.8         1843
12:47:28                206.4         1785
12:47:41                205.1         2274
12:47:52                161.3         1849
12:48:04                230.1         2261
12:48:17                266.2         2246
12:48:27                259.7         2274
12:48:39                166.1         2175
12:48:50                 76.8         1704
12:49:02                138.8         1951
