# timestamp=sample time  cpu%=% of one core (may exceed 100)  rss_MiB=resident RAM (whole process)
timestamp                cpu%      rss_MiB
11:00:44                 50.4          112
11:00:49                143.2          197
11:00:54                 86.9          197
11:00:59                 59.7          197
11:01:04                 45.5          198
11:01:10                 36.7          200
11:01:15                 30.8          198
11:01:20                 26.6          199
11:01:25                 23.5          200
11:01:30                 21.0          197
11:01:35                 19.0          200
11:01:40                 17.3          197
11:01:45                 16.0          197
11:01:50                 14.8          198
11:01:55                 13.8          196
11:02:00                 13.0          198
11:02:05                 12.2          199
11:02:10                 11.6          199
11:02:15                 10.9          200
11:02:20                 10.5          199
11:02:25                 10.0          199
11:02:30                  9.5          199
11:02:35                  9.1          199
11:02:40                  8.8          199
