# timestamp=sample time  cpu%=% of one core (may exceed 100)  rss_MiB=resident RAM
timestamp                cpu%      rss_MiB
13:13:17                  8.6           68
13:13:22                 21.8          137
13:13:27                 21.8          142
13:13:32                 19.7          143
13:13:37                 18.5          148
13:13:42                 17.5          153
13:13:47                 16.4          155
13:13:52                 19.8          182
13:13:57                 22.0          184
13:14:03                 36.0          776
13:14:08                 57.3         1765
13:14:13                 90.1         2788
13:14:18                  124         3554
13:14:23                  128         3701
13:14:28                  130         4547
13:14:33                  138         4834
13:14:38                  140         4864
13:14:43                  141         5364
13:14:48                  152         5823
13:14:53                  151         6288
13:14:58                  155         6579
13:15:03                  154         6579
13:15:08                  152         6579
13:15:13                  158         6580
13:15:18                  157         6580
13:15:23                  155         6580
13:15:29                  158         6581
13:15:34                  157         6581
13:15:39                  155         6581
13:15:44                  161         6597
13:15:49                  159         6597
13:15:54                  158         6597
13:15:59                  157         6621
13:16:04                  159         7001
13:16:09                  160         7001
13:16:14                  158         7001
13:16:19                  161         7001
13:16:24                  160         7001
13:16:29                  159         7001
13:16:34                  161         7045
13:16:39                  162         7065
13:16:44                  161         7065
13:16:50                  160         7065
13:16:55                  162         7065
13:17:00                  161         7065
13:17:05                  165         7088
13:17:10                  164         7088
13:17:15                  163         7088
13:17:20                  162         7088
13:17:25                  161         7169
13:17:30                  164         7557
13:17:35                  163         7557
13:17:40                  163         7557
13:17:45                  164         7558
13:17:50                  164         7558
13:17:55                  163         7558
13:18:00                  169        10688
13:18:05                  175        10696
13:18:10                  184        10740
13:18:16                  190        10776
13:18:21                  196        10780
13:18:26                  201        10854
13:18:31                  208        10854
13:18:36                  214        10866
13:18:41                  219        10881
13:18:46                  225        10887
13:18:51                  229        10913
13:18:56                  234        10947
13:19:01                  238        10995
13:19:06                  243        11027
13:19:11                  247        11027
13:19:16                  251        11051
13:19:21                  255        11051
13:19:26                  259        11082
13:19:31                  263        11098
13:19:36                  264        11100
13:19:42                  268        11110
13:19:47                  271        11168
13:19:52                  274        11170
13:19:57                  276        11192
13:20:02                  279        11192
13:20:07                  283        11214
13:20:12                  286        11232
13:20:17                  287        11260
13:20:22                  290        11260
13:20:27                  293        11260
13:20:32                  297        11292
13:20:38                  298        11320
13:20:43                  301        11322
13:20:48                  303        11322
13:20:53                  306        11322
13:20:58                  307        11391
13:21:03                  310        11391
13:21:09                  313        11419
13:21:14                  314        11435
13:21:19                  316        11441
13:21:24                  319        11453
13:21:29                  321        11467
13:21:34                  322        11475
13:21:39                  325        11501
13:21:44                  327        11501
13:21:50                  328        11507
13:21:55                  331        11529
