# timestamp=sample time  cpu%=% of one core (may exceed 100)  rss_MiB=resident RAM
timestamp                cpu%      rss_MiB
13:13:17                134.0          502
13:13:22               1061.2         1528
13:13:27               1359.3         2334
13:13:32               1488.8         3135
13:13:37               1567.5         3912
13:13:42               1609.6         4658
13:13:47               1639.5         5366
13:13:52               1663.2         5992
13:13:57               1683.3         6636
13:14:03               1723.1         9286
13:14:08               1770.4        11857
13:14:13               1786.7        13420
13:14:18               1819.8        15344
13:14:23               1839.6        16908
13:14:28               1852.9        18608
13:14:33               1869.0        20037
13:14:38               1880.3        21086
13:14:43               1887.5        22292
13:14:48               1899.5        23597
13:14:53               1893.1        25394
13:14:58               1878.9        26065
13:15:03               1850.8        26693
13:15:08               1830.0        27486
13:15:13               1811.9        27499
13:15:18               1796.7        27816
13:15:23               1783.6        27966
13:15:29               1766.4        28021
13:15:34               1750.5        28185
13:15:39               1738.4        28301
13:15:44               1725.3        28334
13:15:49               1715.1        28392
13:15:54               1698.0        28522
13:15:59               1684.0        28648
13:16:04               1677.5        29176
13:16:09               1665.5        29248
13:16:14               1654.3        29290
13:16:19               1646.3        29341
13:16:24               1636.2        29374
13:16:29               1630.6        29579
13:16:34               1620.5        29693
13:16:39               1617.4        29816
13:16:44               1607.4        29874
13:16:50               1596.3        29908
13:16:55               1595.2        30034
13:17:00               1585.5        30141
13:17:05               1584.4        30250
13:17:10               1574.4        30340
13:17:15               1567.3        30441
13:17:20               1563.2        30523
13:17:25               1555.5        30745
13:17:30               1554.4        31150
13:17:35               1547.4        31159
13:17:40               1539.4        31219
13:17:45               1537.2        31263
13:17:50               1534.2        31504
13:17:55               1531.3        31665
13:18:00               1532.5        34852
13:18:05               1537.6        34906
13:18:10               1541.2        35082
13:18:16               1544.5        35160
13:18:21               1546.9        35328
13:18:26               1553.3        35736
13:18:31               1556.6        35829
13:18:36               1562.1        36187
13:18:41               1566.5        36336
13:18:46               1569.0        36362
13:18:51               1573.5        36606
13:18:56               1576.0        36942
13:19:01               1580.1        37203
13:19:06               1585.5        37402
13:19:11               1588.4        37804
13:19:16               1594.3        38144
13:19:21               1598.0        38308
13:19:26               1600.8        38357
13:19:31               1604.6        38571
13:19:36               1606.4        38772
13:19:42               1610.2        38798
13:19:47               1612.9        39594
13:19:52               1616.6        39739
13:19:57               1618.4        39787
