# timestamp=sample time  cpu%=% of one core (may exceed 100)  rss_MiB=resident RAM
timestamp                cpu%      rss_MiB
13:13:17                  1.7           58
13:13:22                 47.5          196
13:13:27                 51.5          209
13:13:32                 51.1          223
13:13:37                 50.0          230
13:13:42                 49.1          234
13:13:47                 48.1          248
13:13:52                 43.4          254
13:13:57                 39.3          254
13:14:03                 50.1          798
13:14:08                 63.1         1404
13:14:13                 60.6         1492
13:14:18                 58.8         1609
13:14:23                 57.6         1742
13:14:28                 56.9         1888
13:14:33                 56.0         2025
13:14:38                 58.3         2048
13:14:43                 57.5         2049
13:14:48                 56.5         2049
13:14:53                 56.1         2049
13:14:58                 55.9         2049
13:15:03                 55.8         2233
13:15:08                 58.0         2338
13:15:13                 57.9         2338
13:15:18                 57.7         2338
13:15:23                 57.6         2338
13:15:29                 57.4         2338
13:15:34                 59.5         2381
13:15:39                 59.4         2381
13:15:44                 59.3         2381
13:15:49                 59.1         2381
13:15:54                 59.0         2381
13:15:59                 59.0         2381
13:16:04                 60.5         2453
13:16:09                 60.5         2453
13:16:14                 60.3         2453
13:16:19                 60.3         2453
13:16:24                 60.2         2453
13:16:29                 61.6         2506
13:16:34                 61.5         2506
13:16:39                 61.4         2506
13:16:44                 61.4         2506
13:16:50                 61.3         2506
13:16:55                 61.2         2531
13:17:00                 62.5         2615
13:17:05                 62.4         2615
13:17:10                 62.4         2615
13:17:15                 62.3         2619
13:17:20                 62.2         2621
13:17:25                 63.5         2681
13:17:30                 63.4         2681
13:17:35                 63.4         2681
13:17:40                 63.4         2681
13:17:45                 63.2         2681
13:17:50                 63.2         2706
13:17:55                 64.3         2745
13:18:00                 64.5         2746
13:18:05                 64.6         2746
13:18:10                 66.2         2842
13:18:16                 66.5         2842
13:18:21                 66.9         2842
13:18:26                 68.3         2908
13:18:31                 68.6         2910
13:18:36                 70.1         2968
13:18:41                 70.5         2970
13:18:46                 71.0         2970
13:18:51                 72.5         3001
13:18:56                 73.0         3001
13:19:01                 74.1         3015
13:19:06                 74.5         3015
13:19:11                 74.4         3015
13:19:16                 75.3         3019
13:19:21                 75.0         3019
13:19:26                 74.8         3019
13:19:31                 74.6         3019
13:19:36                 75.4         3079
13:19:42                 75.2         3079
13:19:47                 74.9         3079
13:19:52                 74.6         3079
13:19:57                 75.4         3105
13:20:02                 75.3         3107
13:20:07                 75.1         3107
13:20:12                 74.9         3107
13:20:17                 74.7         3107
13:20:22                 75.5         3187
13:20:27                 75.3         3187
13:20:32                 75.1         3187
13:20:38                 75.0         3187
13:20:43                 74.7         3187
13:20:48                 75.4         3191
13:20:53                 75.3         3191
13:20:58                 75.1         3191
13:21:03                 74.9         3191
13:21:09                 75.6         3192
13:21:14                 75.5         3192
13:21:19                 75.3         3192
13:21:24                 75.1         3192
13:21:29                 75.8         3214
13:21:34                 76.2         3214
13:21:39                 78.3         3280
13:21:44                 80.5         3675
13:21:50                 82.9         4046
13:21:55                 85.2         4445
13:22:00                 86.8         4684
13:22:05                 87.6         4684
13:22:10                 89.1         4762
13:22:15                 90.0         4762
13:22:20                 91.7         4801
13:22:25                 91.9         4801
13:22:30                 93.2         4801
13:22:35                 93.8         4801
13:22:40                 95.1         4801
13:22:46                 95.6         4801
13:22:51                 97.0         4968
13:22:56                 97.5         4969
13:23:01                 98.7         4969
13:23:06                 99.0         4969
13:23:11                 99.7         4969
13:23:16                  101         4970
13:23:21                  103         4970
13:23:26                  105         4970
13:23:31                  107         4970
13:23:36                  109         4969
13:23:42                  111         5022
13:23:47                  111         5022
13:23:52                  112         5390
13:23:57                  113         5423
13:24:02                  113         5423
13:24:07                  115         5448
13:24:12                  117         5449
13:24:18                  119         5990
13:24:23                  119         5990
13:24:28                  121         6285
13:24:33                  122         6285
13:24:38                  124         6293
13:24:43                  124         6293
13:24:48                  125         6551
13:24:53                  125         6551
13:24:59                  125         6551
13:25:04                  127         6625
13:25:09                  128         6626
13:25:14                  129         6626
13:25:19                  131         6626
13:25:24                  131         6626
13:25:29                  131         6626
13:25:34                  132         6734
13:25:39                  133         6753
13:25:45                  134         6753
13:25:50                  135         6753
13:25:55                  136         6753
13:26:00                  137         6753
13:26:05                  138         6753
13:26:10                  139         6754
13:26:15                  140         6848
13:26:20                  142         6848
13:26:25                  142         6848
13:26:30                  142         6852
13:26:36                  144         6917
13:26:41                  144         6918
13:26:46                  145         6919
13:26:51                  145         6919
13:26:56                  145         7303
13:27:01                  146         7313
13:27:06                  146         7313
13:27:11                  146         7314
13:27:17                  146         7307
13:27:27                  119         7308
13:35:01                  118         7309
13:35:06                  118         7317
13:35:12                  119         7063
13:35:17                  119         8911
13:35:22                  121         9482
13:35:27                  121         9824
13:35:32                  120         9836
13:35:37                  120         9836
13:35:42                  120         9836
13:35:47                  119         9836
13:35:52                  119         9836
13:35:57                  118         9836
13:36:02                  118         9836
13:36:07                  117         9836
13:36:12                  117         9836
13:36:17                  117         9836
13:36:22                  116         9836
13:36:27                  116         9836
13:36:32                  115         9836
13:36:37                  115         9836
13:36:42                  114         9836
13:36:47                  114         9836
13:36:52                  114         9836
13:36:57                  113         9837
13:37:02                  113         9837
13:37:07                  113         9836
13:37:12                  112         9820
13:37:18                  112         9816
13:37:23                  112         8532
13:37:28                  111         8532
13:37:33                  111         8532
13:37:38                  111         8533
13:37:43                  110         8533
13:37:48                  110         8533
13:37:53                  110         8533
13:37:58                  109         8533
13:38:03                  109         8533
13:38:08                  108         8533
13:38:13                  108         8534
13:38:18                  108         8536
13:38:23                  107         8536
13:38:28                  107         8536
13:38:33                  107         8536
13:38:38                  106         8536
13:38:43                  106         8536
13:38:48                  106         8536
13:38:53                  105         8536
13:38:58                  105         8536
13:39:03                  105         8536
13:39:08                  104         8536
13:39:13                  104         8536
13:39:18                  104         8536
13:39:23                  104         7772
13:39:28                  103         7772
13:39:33                  103         7772
13:39:38                  103         7772
13:39:44                  103         7772
13:39:49                  102         7772
13:39:54                  102         7772
13:39:59                  102         7772
13:40:04                  101         7772
13:40:09                  101         7772
13:40:14                  101         7772
13:40:19                  100         7772
13:40:24                  100         7772
13:40:29                  100         7773
13:40:34                 99.9         7773
13:40:39                 99.6         7773
13:40:44                 99.4         7773
13:40:49                 99.1         7773
13:40:54                 98.8         7773
13:40:59                 98.5         7773
13:41:04                 98.2         7773
13:41:09                 97.9         7773
13:41:14                 97.7         7773
13:41:19                 97.4         7773
13:41:24                 97.5         7773
13:41:29                 97.2         7773
13:41:34                 96.9         7773
13:41:39                 96.6         7773
13:41:45                 96.4         7773
13:41:50                 96.1         7773
13:41:55                 95.8         7773
13:42:00                 95.6         7773
13:42:05                 95.3         7773
13:42:10                 95.0         7773
13:42:15                 94.9         7773
13:42:20                 95.1         7926
13:42:25                 95.8         8121
13:42:30                 96.0         8122
13:42:35                 96.7         8239
13:42:40                 96.9         8239
13:42:45                 97.1         8239
13:42:50                 97.7         8262
13:42:55                 98.0         8262
13:43:00                 98.6         8264
13:43:05                 98.8         8264
13:43:10                 99.4         8267
13:43:15                 99.7         8267
13:43:20                  100         8267
13:43:25                  100         8267
13:43:30                  100         8267
13:43:35                  101         8267
13:43:40                  101         8267
13:43:45                  102         8267
13:43:51                  102         8267
13:43:56                  102         8267
13:44:01                  103         8267
13:44:06                  103         8272
13:44:11                  104         8272
13:44:16                  104         8284
13:44:21                  105         8284
13:44:26                  106         8284
13:44:31                  106         8284
13:44:36                  107         8284
13:44:41                  107         8284
13:44:46                  108         8284
13:44:51                  108         8284
13:44:56                  109         8284
13:45:01                  109         8284
13:45:06                  109         8284
13:45:11                  109         8288
13:45:16                  109         8288
13:45:21                  109         8288
13:45:26                  109         8289
13:45:31                  108         8289
13:45:36                  108         8289
13:45:41                  108         8289
13:45:46                  108         8289
13:45:52                  107         8289
13:45:57                  107         8289
13:46:02                  107         8289
13:46:07                  107         8289
13:46:12                  106         8289
13:46:17                  106         8289
13:46:22                  106         8289
13:46:27                  106         8289
13:46:32                  105         8289
13:46:37                  105         8289
13:46:42                  105         8289
13:46:47                  104         8289
13:46:52                  104         8289
13:46:57                  104         8289
13:47:02                  104         8289
13:47:07                  103         8289
13:47:12                  104         7514
13:47:17                  103         7514
13:47:22                  103         7514
13:47:27                  103         7514
13:47:32                  103         7514
13:47:37                  102         7514
13:47:42                  102         7514
13:47:48                  102         7514
13:47:53                  102         7514
13:47:58                  101         7514
13:48:03                  101         7514
13:48:08                  101         7514
13:48:13                  101         7514
13:48:18                  101         7514
13:48:23                  100         7514
13:48:28                  100         7514
13:48:33                  100         7514
13:48:38                  100         7514
13:48:43                  100         7514
13:48:48                 99.8         7514
13:48:53                 99.6         7514
13:48:58                 99.4         7514
13:49:03                 99.2         7514
13:49:08                 99.0         7514
13:49:13                 99.1         7514
13:49:18                 98.9         7514
13:49:23                 98.7         7514
13:49:28                 98.5         7514
13:49:34                 98.3         7514
13:49:39                 98.0         7514
13:49:44                 97.8         7514
13:49:49                 97.6         7514
13:49:54                 97.4         7514
13:49:59                 97.3         7514
13:50:04                 97.1         7514
13:50:09                 96.9         7514
13:50:14                 96.7         7514
13:50:19                 96.6         7515
13:50:24                 96.7         7515
13:50:29                 96.6         7697
13:50:34                 96.4         7796
13:50:39                 96.2         7826
13:50:44                 96.1         7862
13:50:49                 95.9         8027
13:50:54                 95.8         8115
13:50:59                 95.7         8271
13:51:05                 95.7         8598
13:51:10                 95.8         8648
13:51:15                 95.6         8649
13:51:20                 95.4         8649
13:51:25                 95.2         8649
13:51:30                 95.0         8649
13:51:35                 94.8         8649
13:51:40                 94.7         8649
13:51:45                 94.5         8649
13:51:50                 94.3         8649
13:51:55                 94.1         8649
13:52:00                 93.9         8649
13:52:05                 93.9         8649
13:52:10                 94.0         8649
13:52:15                 94.1         8650
13:52:20                 94.2         8652
13:52:25                 94.7         8672
13:52:30                 94.8         8672
