# timestamp=sample time  cpu%=% of one core (may exceed 100)  rss_MiB=resident RAM
timestamp                cpu%      rss_MiB
13:13:17                  7.8           64
13:13:22                 80.9          238
13:13:27                  106          383
13:13:32                  117          517
13:13:37                  124          702
13:13:42                  125          837
13:13:47                  130         1056
13:13:52                  131         1073
13:13:57                  131         1310
13:14:03                  150         2353
13:14:08                  172         2640
13:14:13                  191         2796
13:14:18                  207         3047
13:14:23                  222         3348
13:14:28                  236         3511
13:14:33                  244         3692
13:14:38                  255         4189
13:14:43                  263         4343
13:14:48                  271         4678
13:14:53                  280         4935
13:14:58                  293         5282
13:15:03                  307         5408
13:15:08                  314         5409
13:15:13                  325         5411
13:15:18                  334         5432
13:15:23                  343         5573
13:15:29                  348         5619
13:15:34                  357         5732
13:15:39                  363         5737
13:15:44                  367         5745
13:15:49                  374         5792
13:15:54                  377         5911
13:15:59                  383         6003
13:16:04                  385         6065
13:16:09                  388         6126
13:16:14                  392         6159
13:16:19                  394         6199
13:16:24                  399         6217
13:16:29                  401         6360
13:16:34                  402         6421
13:16:39                  406         6516
13:16:44                  408         6563
13:16:50                  410         6588
13:16:55                  413         6679
13:17:00                  414         6694
13:17:05                  415         6772
13:17:10                  416         6852
13:17:15                  418         6935
13:17:20                  420         7005
13:17:25                  421         7077
13:17:30                  422         7084
13:17:35                  423         7084
13:17:40                  423         7135
13:17:45                  424         7168
13:17:50                  427         7375
13:17:55                  428         7486
13:18:00                  428         7489
13:18:05                  428         7490
13:18:10                  426         7490
13:18:16                  425         7500
13:18:21                  425         7633
13:18:26                  425         7711
13:18:31                  425         7769
13:18:36                  425         8040
13:18:41                  425         8156
13:18:46                  423         8156
13:18:51                  423         8325
13:18:56                  423         8394
13:19:01                  423         8448
13:19:06                  421         8448
13:19:11                  421         8495
13:19:16                  421         8598
13:19:21                  421         8747
13:19:26                  419         8747
13:19:31                  419         8922
13:19:36                  419         9038
13:19:42                  417         9039
13:19:47                  417         9113
13:19:52                  417         9210
13:19:57                  416         9210
13:20:02                  416         9364
13:20:07                  416         9459
13:20:12                  414         9459
13:20:17                  414         9464
13:20:22                  415         9542
13:20:27                  414         9670
13:20:32                  413         9735
13:20:38                  414         9888
13:20:43                  412         9891
13:20:48                  413         9961
13:20:53                  413        10061
13:20:58                  412        10061
13:21:03                  412        10120
13:21:09                  412        10196
13:21:14                  411        10196
13:21:19                  412        10426
13:21:24                  412        10505
13:21:29                  411        10505
13:21:34                  411        10678
13:21:39                  410        10678
13:21:44                  410        10810
13:21:50                  411        10891
13:21:55                  409        10892
13:22:00                  410        11023
13:22:05                  409        11023
13:22:10                  409        11179
13:22:15                  408        11179
13:22:20                  408        11272
13:22:25                  407        11272
13:22:30                  407        11365
13:22:35                  406        11387
13:22:40                  406        11472
13:22:46                  406        11669
13:22:51                  406        11681
13:22:56                  406        11940
13:23:01                  405        11940
13:23:06                  406        12044
13:23:11                  405        12044
13:23:16                  405        12136
13:23:21                  404        12136
13:23:26                  405        12304
13:23:31                  404        12304
13:23:36                  405        12387
13:23:42                  404        12387
13:23:47                  405        12406
13:23:52                  404        12410
13:23:57                  404        12462
13:24:02                  405        12594
13:24:07                  404        12596
13:24:12                  403        12631
13:24:18                  403        12646
13:24:23                  403        12649
13:24:28                  403        12649
13:24:33                  402        12674
13:24:38                  403        12796
13:24:43                  402        12800
13:24:48                  403        12822
13:24:53                  402        12822
13:24:59                  402        12925
13:25:04                  401        12925
13:25:09                  402        13141
13:25:14                  401        13142
13:25:19                  401        13248
13:25:24                  400        13248
13:25:29                  400        13251
13:25:34                  400        13510
13:25:39                  399        13510
13:25:45                  400        13649
13:25:50                  399        13650
13:25:55                  400        13786
13:26:00                  399        13786
13:26:05                  399        13815
13:26:10                  400        13850
13:26:15                  399        13859
13:26:20                  400        13912
13:26:25                  399        13912
13:26:30                  400        14082
13:26:36                  399        14082
13:26:41                  400        14129
13:26:46                  399        14129
13:26:51                  400        14188
13:26:56                  399        14188
13:27:01                  400        14328
13:27:06                  399        14328
13:27:11                  399        14334
13:27:17                  398        14355
13:27:27                  284        14356
13:35:01                  283        14357
13:35:06                  282        14363
13:35:12                  282        13457
13:35:17                  283        12574
13:35:22                  283        14052
13:35:27                  282        14604
13:35:32                  282        14604
13:35:37                  281        14649
13:35:42                  280        14650
13:35:47                  280        14652
13:35:52                  279        14652
13:35:57                  278        14654
13:36:02                  278        14654
13:36:07                  277        14696
13:36:12                  276        14698
13:36:17                  276        14698
13:36:22                  275        14700
13:36:27                  274        14700
13:36:32                  274        14700
13:36:37                  273        14745
13:36:42                  273        14745
13:36:47                  274        15146
13:36:52                  273        15157
13:36:57                  273        15372
13:37:02                  273        16872
13:37:07                  273        17735
13:37:12                  272        18456
13:37:18                  272        18885
13:37:23                  272        19786
13:37:28                  272        19786
13:37:33                  272        19786
13:37:38                  271        19786
13:37:43                  271        19786
13:37:48                  271        19797
13:37:53                  270        19827
13:37:58                  270        19854
13:38:03                  270        19880
13:38:08                  269        19914
13:38:13                  270        19924
13:38:18                  270        19929
13:38:23                  270        19933
13:38:28                  269        19939
13:38:33                  269        19947
13:38:38                  270        19963
13:38:43                  270        19963
13:38:48                  270        19963
13:38:53                  270        19965
13:38:58                  271        19975
13:39:03                  271        19975
13:39:08                  271        19975
13:39:13                  271        19975
13:39:18                  272        19975
13:39:23                  272        19975
13:39:28                  273        20228
13:39:33                  273        20229
13:39:38                  274        20229
