# timestamp=sample time  cpu%=% of one core (may exceed 100)  rss_MiB=resident RAM (whole process)
timestamp                cpu%      rss_MiB
11:12:48                 54.2           62
11:12:53                  321          470
11:12:58                  474          550
11:13:03                  596          628
11:13:08                  672          702
11:13:13                  726          769
11:13:18                  768          827
11:13:23                  803          882
11:13:28                  834          925
11:13:33                  860          954
11:13:38                  886          989
11:13:43                  909          999
11:13:48                  931         1020
11:13:53                  950         1020
11:13:58                  969         1025
11:14:03                  984         1029
11:14:08                  998         1031
11:14:13                  954         1031
11:14:18                  902         1031
11:14:23                  856         1031
11:14:28                  814         1031
11:14:33                  776         1031
11:14:38                  741         1031
11:14:43                  710         1031
11:14:48                  681         1031
11:14:53                  654         1031
11:14:58                  630         1031
11:15:03                  607         1032
11:15:09                  586         1046
11:15:14                  566         1064
11:15:19                  548         1079
11:15:24                  531         1079
11:15:29                  515         1079
11:15:34                  500         1079
11:15:39                  485         1079
11:15:44                  472         1079
11:15:49                  459         1079
11:15:54                  447         1079
11:15:59                  436         1079
11:16:04                  425         1079
11:16:09                  414         1079
11:16:14                  405         1079
11:16:19                  395         1079
11:16:24                  387          887
11:16:29                  378          887
11:16:34                  370          887
11:16:39                  362          887
11:16:44                  355          887
11:16:49                  348          887
11:16:54                  341          887
11:16:59                  334          887
11:17:04                  328          887
11:17:09                  322          887
11:17:14                  316          887
11:17:19                  310          887
11:17:24                  304          887
11:17:29                  299          887
11:17:34                  293          887
11:17:39                  288          887
11:17:44                  283          887
