# timestamp=sample time  cpu%=% of one core (may exceed 100)  rss_MiB=resident RAM (whole process)
timestamp                cpu%      rss_MiB
11:12:48                 60.6          109
11:12:53                546.0          865
11:12:58                603.0          952
11:13:03                688.6         1048
11:13:08                745.4         1140
11:13:13                788.4         1218
11:13:18                822.3         1275
11:13:23                851.4         1331
11:13:28                878.0         1374
11:13:33                900.5         1403
11:13:38                923.6         1438
11:13:43                944.3         1448
11:13:48                964.4         1469
11:13:53                981.7         1469
11:13:58                999.7         1457
11:14:03               1013.4         1462
11:14:08               1026.4         1464
11:14:13                981.2         1464
11:14:18                928.2         1464
11:14:23                881.3         1464
11:14:28                838.4         1464
11:14:33                799.9         1449
11:14:38                764.2         1449
11:14:43                732.5         1449
11:14:48                702.9         1449
11:14:53                675.4         1449
11:14:58                650.9         1450
11:15:03                627.4         1450
11:15:09                606.0         1465
11:15:14                585.7         1483
11:15:19                567.3         1497
11:15:24                550.0         1497
11:15:29                533.6         1497
11:15:34                518.3         1497
11:15:39                503.0         1497
11:15:44                489.8         1497
11:15:49                476.5         1497
11:15:54                464.4         1497
11:15:59                453.2         1497
11:16:04                442.0         1497
11:16:09                430.8         1497
11:16:14                421.6         1497
11:16:19                411.4         1497
11:16:24                403.2         1305
11:16:29                394.1         1305
11:16:34                385.9         1306
11:16:39                377.9         1306
11:16:44                370.7         1306
11:16:49                363.6         1306
11:16:54                356.4         1306
11:16:59                349.3         1311
11:17:04                343.0         1311
11:17:09                336.7         1323
11:17:14                330.5         1323
11:17:19                324.2         1336
11:17:24                318.0         1336
11:17:29                312.8         1338
11:17:34                306.5         1338
11:17:39                301.3         1338
11:17:44                296.1         1340
