# timestamp=sample time  cpu%=% of one core (may exceed 100)  rss_MiB=resident RAM (whole process)
timestamp                cpu%      rss_MiB
11:31:50                  5.4           45
11:31:55                  532          671
11:32:00                  518         1226
11:32:05                  372         1342
11:32:11                  286         1342
11:32:16                  233         1349
11:32:21                  197         1363
11:32:26                  171         1377
11:32:31                  151         1391
11:32:36                  135         1404
11:32:41                  123         1418
11:32:46                  112         1430
11:32:51                  104         1444
11:32:56                 96.9         1457
11:33:01                 90.5         1469
11:33:06                 85.0         1481
11:33:11                 80.1         1493
11:33:16                 75.8         1505
11:33:21                 72.0         1518
11:33:26                 68.5         1528
11:33:31                 65.5         1540
11:33:36                 62.6         1550
11:33:41                 60.1         1560
11:33:46                 57.7         1572
11:33:51                 56.4         1579
11:33:56                 54.4         1579
11:34:01                 52.5         1579
11:34:06                 50.8         1579
11:34:11                 49.2         1579
11:34:16                 47.7         1579
11:34:21                 46.3         1579
11:34:26                 44.9         1579
11:34:31                 43.7         1579
11:34:36                 42.5         1579
11:34:41                 41.5         1579
11:34:46                 40.4         1579
11:34:51                 39.4         1579
11:34:56                 38.5         1579
11:35:01                 37.6         1579
11:35:06                 36.8         1579
11:35:11                 36.0         1579
11:35:16                 35.2         1579
11:35:21                 34.5         1579
11:35:26                 34.0         1579
11:35:31                 33.5         1579
11:35:36                 33.0         1579
11:35:41                 32.6         1579
11:35:46                 32.5         1579
11:35:51                 32.1         1106
11:35:56                 31.8         1106
11:36:01                 31.4         1107
11:36:06                 31.0         1107
11:36:12                 30.7         1107
11:36:17                 30.3         1107
11:36:22                 30.0         1108
11:36:27                 29.7         1108
11:36:32                 29.4         1109
11:36:37                 29.1         1110
11:36:42                 28.9         1111
11:36:47                 28.6         1112
11:36:52                 28.3         1115
11:36:57                 28.1         1129
11:37:02                 29.1         1423
11:37:07                 29.0         1529
11:37:12                 28.8         1545
11:37:17                 28.5         1562
11:37:22                 28.3         1579
11:37:27                 28.1         1600
11:37:32                 27.8         1618
11:37:37                 27.6         1638
11:37:42                 27.4         1659
11:37:47                 27.2         1679
11:37:52                 27.0         1700
11:37:57                 26.8         1720
11:38:02                 26.6         1740
11:38:07                 26.4         1759
11:38:12                 26.3         1779
11:38:17                 26.1         1800
11:38:22                 26.2         1811
11:38:27                 26.0         1811
11:38:32                 25.9         1811
11:38:37                 25.7         1811
11:38:42                 25.6         1811
11:38:47                 25.4         1811
11:38:52                 25.3         1811
11:38:57                 25.1         1811
11:39:02                 25.0         1811
11:39:07                 24.8         1811
11:39:12                 24.7         1811
11:39:17                 24.6         1811
11:39:22                 24.4         1811
11:39:27                 24.3         1811
11:39:32                 24.2         1811
11:39:37                 24.1         1811
11:39:42                 23.9         1811
11:39:47                 23.8         1811
11:39:53                 23.7         1811
11:39:58                 23.6         1811
11:40:03                 23.5         1811
11:40:08                 23.4         1811
11:40:13                 23.3         1811
11:40:18                 23.2         1811
11:40:23                 23.3         1369
11:40:28                 23.2         1369
11:40:33                 23.1         1369
11:40:38                 23.0         1369
11:40:43                 22.9         1369
11:40:48                 22.8         1369
11:40:53                 22.7         1369
11:40:58                 22.6         1369
11:41:03                 22.5         1369
11:41:08                 22.4         1369
11:41:13                 22.4         1369
11:41:18                 22.3         1369
11:41:23                 22.2         1369
11:41:28                 22.1         1369
11:41:33                 22.0         1369
11:41:38                 21.9         1369
11:41:43                 21.9         1369
11:41:48                 21.8         1369
11:41:53                 21.7         1369
11:41:58                 21.6         1369
11:42:03                 21.6         1369
11:42:08                 22.1         1526
11:42:13                 22.1         1592
11:42:18                 22.1         1607
11:42:23                 22.0         1623
11:42:28                 21.9         1639
11:42:33                 21.9         1656
11:42:38                 21.8         1673
11:42:43                 21.9         1682
11:42:48                 21.8         1682
11:42:53                 21.8         1682
11:42:58                 21.7         1682
11:43:03                 21.6         1682
11:43:08                 21.6         1682
11:43:13                 21.5         1682
11:43:18                 21.4         1682
11:43:23                 21.4         1682
11:43:28                 21.3         1682
11:43:33                 21.2         1682
11:43:39                 21.2         1682
11:43:44                 21.1         1682
11:43:49                 21.1         1682
11:43:54                 21.0         1682
11:43:59                 20.9         1682
11:44:04                 20.9         1682
11:44:09                 20.8         1682
11:44:14                 20.8         1682
11:44:19                 20.7         1682
11:44:24                 20.7         1682
11:44:29                 20.6         1682
11:44:34                 20.6         1682
11:44:39                 20.5         1682
11:44:44                 20.6         1418
11:44:49                 20.5         1418
11:44:54                 20.5         1418
11:44:59                 20.4         1418
11:45:04                 20.4         1418
11:45:09                 20.3         1418
11:45:14                 20.3         1418
11:45:19                 20.2         1418
11:45:24                 20.2         1418
11:45:29                 20.2         1418
11:45:34                 20.1         1418
11:45:39                 20.1         1418
11:45:44                 20.0         1418
11:45:49                 20.0         1418
11:45:54                 19.9         1418
11:45:59                 19.9         1418
11:46:04                 19.9         1418
11:46:09                 19.8         1418
11:46:14                 19.8         1418
11:46:19                 19.8         1418
11:46:24                 19.7         1418
11:46:29                 19.7         1418
11:46:34                 19.7         1418
11:46:39                 19.6         1418
11:46:44                 19.7         1418
11:46:49                 19.7         1418
11:46:54                 19.6         1418
11:46:59                 19.6         1418
11:47:04                 19.6         1418
11:47:09                 19.6         1418
11:47:14                 20.0         1451
11:47:19                 20.0         1451
11:47:24                 19.9         1451
11:47:30                 19.9         1451
11:47:35                 19.9         1451
11:47:40                 19.8         1451
11:47:45                 19.8         1451
11:47:50                 19.8         1451
11:47:55                 19.7         1451
11:48:00                 19.7         1456
11:48:05                 19.7         1472
11:48:10                 19.6         1489
11:48:15                 19.6         1505
11:48:20                 19.6         1522
11:48:25                 19.6         1539
11:48:30                 19.5         1556
11:48:35                 19.5         1573
11:48:40                 19.5         1590
11:48:45                 19.4         1607
11:48:50                 19.4         1624
11:48:55                 19.4         1641
11:49:00                 19.3         1657
11:49:05                 19.3         1674
