# timestamp=sample time  cpu%=% of one core (may exceed 100)  rss_MiB=resident RAM
timestamp                cpu%      rss_MiB
11:13:57                  9.7           63
11:14:02                  236          288
11:14:07                  466          300
11:14:12                  545          311
11:14:17                  581          323
11:14:22                  607          331
11:14:27                  625          348
11:14:32                  659          356
11:14:37                  649          359
11:14:42                  581          359
11:14:47                  525          359
11:14:52                  480          359
11:14:57                  441          359
11:15:02                  409          359
11:15:07                  380          359
11:15:12                  356          359
11:15:17                  334          359
11:15:22                  315          359
11:15:27                  298          359
11:15:32                  283          359
11:15:37                  269          359
11:15:42                  256          359
11:15:47                  245          359
11:15:52                  235          359
