# timestamp=sample time  cpu%=% of one core (may exceed 100)  rss_MiB=resident RAM
timestamp                cpu%      rss_MiB
11:09:54                  7.9           68
11:09:59                 82.3          275
11:10:04                  104          302
11:10:09                  109          323
11:10:14                 90.8          323
11:10:19                 74.8          323
11:10:24                 64.4          329
11:10:29                 56.1          329
11:10:34                 49.7          329
11:10:39                 44.6          329
11:10:44                 40.4          329
11:10:49                 37.9          329
11:10:54                 35.7          329
11:10:59                 33.2          329
11:11:04                 31.0          329
11:11:09                 29.0          329
11:11:14                 27.4          335
11:11:19                 25.9          335
11:11:24                 24.5          335
11:11:29                 23.3          337
11:11:35                 22.2          337
11:11:40                 21.8          356
11:11:45                 21.3          356
11:11:50                 20.5          356
